canonical_key,brand,product_line,shade_code,shade_name,level,normalized_tones,color_type,sub_range,mixing_ratio,discontinued_status,gray_coverage_claim,metadata_json
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.9,8.9/8Ch,8.0,Brown|Warm,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""9""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.9,7.9/7Ch,7.0,Brown|Warm,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""9""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.9,6.9/6Ch,6.0,Brown|Warm,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""9""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.9,4.9/4Ch,4.0,Brown|Warm,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""9""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.00,5.00/5NN,5.0,Natural,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""00""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.00,4.00/4NN,4.0,Natural,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""00""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.00,8.00/8NN,8.0,Natural,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""00""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.00,7.00/7NN,7.0,Natural,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""00""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,9.91,9.91/9ChB,9.0,Brown|Warm,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""91""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.99,5.99/5ChCh,5.0,Brown|Warm,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""99""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,9.3,9.3/9G,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.3,8.3/8G,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.3,6.3/6G,6.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.3,5.3/5G,5.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.3,4.3/4G,4.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,10.3,10.3/10G,10.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.3,7.3/7G,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,9.34,9.34/9GC,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""34""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.34,5.34/5GC,5.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""34""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.34,7.34/7GC,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""34""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.4,8.4/8C,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""4""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.4,6.4/6C,6.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""4""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.4,5.4/5C,5.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""4""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.4,4.4/4C,4.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""4""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.4,7.4/7C,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""4""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.43,8.43/8CG,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""43""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.43,6.43/6CG,6.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""43""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.46,5.46/5CR,5.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""46""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.46,7.46/7CR,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""46""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.6,8.6/8R,8.0,Red,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""6""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.6,6.6/6R,6.0,Red,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""6""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.6,5.6/5R,5.0,Red,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""6""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.6,4.6/4R,4.0,Red,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""6""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.6,7.6/7R,7.0,Red,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""6""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.65,6.65/6RRv,6.0,Red|Violet,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""65""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.65,4.65/4RRv,4.0,Red|Violet,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""65""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.64,4.64/4RC,4.0,Red,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""64""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.5,6.5/6Rv,6.0,Red|Violet,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""5""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.5,5.5/5Rv,5.0,Red|Violet,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""5""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.5,4.5/4Rv,4.0,Red|Violet,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""5""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.5,7.5/7Rv,7.0,Red|Violet,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""5""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Calypso::US,Moroccanoil,Color Calypso,Clear,Clear,,Other,demi,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Calypso / Color Rhapsody shared'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,HL.8,HL.8/Gy,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""8""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody High Lift'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,HL.2,HL.2/V,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""2""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody High Lift'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,HL.3,HL.3/G,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""3""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody High Lift'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,HL.0,HL.0/N,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""0""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody High Lift'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,HL.1,HL.1/B,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""1""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody High Lift'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Greymixer,Greymixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Greenmixer,Greenmixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Bluemixer,Bluemixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Violetmixer,Violetmixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Yellowmixer,Yellowmixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Orangemixer,Orangemixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Infusion::US,Moroccanoil,Color Infusion,Redmixer,Redmixer,,Other,additive,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Infusion Pure Color Mixer'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.01,4.01/4NB,4.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""01""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,9.00,9.00/9NN,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""00""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
